transaction_id,amount,hour,country,channel,transactions_last_24h,days_as_customer,is_fraud
TXN0013184,45.11,13,Unknown,atm,3,1445,0
TXN0013185,0.88,19,Nigeria,mobile,2,928,0
TXN0013186,195.08,9,Spain,online,4,583,0
TXN0013187,228.72,21,UK,online,3,75,0
TXN0013188,99.92,22,Germany,atm,3,57,0
TXN0013189,348.95,22,Nigeria,atm,1,62,0
TXN0013190,48.74,19,UK,online,2,175,0
TXN0013191,217.73,11,Unknown,pos,1,794,0
TXN0013192,35.93,5,UK,mobile,1,113,0
TXN0013193,83.65,14,Spain,mobile,1,507,0
TXN0013194,11.98,14,UK,pos,2,835,0
TXN0013195,205.86,19,France,pos,2,207,0
TXN0013196,49.74,23,UK,atm,0,409,0
TXN0013197,226.53,13,US,pos,2,883,0
TXN0013198,166.98,11,US,atm,4,1601,0
TXN0013199,164.14,8,Unknown,pos,2,89,0
TXN0013200,174.33,0,Spain,online,1,95,0
TXN0013201,607.73,13,Spain,online,3,741,0
TXN0013202,10.12,14,Spain,mobile,3,469,0
TXN0013203,61.15,19,UK,online,2,247,0
TXN0013204,41.1,13,Spain,online,4,614,0
TXN0013205,21.46,21,Unknown,pos,4,1170,0
TXN0013206,8.12,15,US,atm,0,192,0
TXN0013207,349.71,19,Nigeria,pos,2,732,0
TXN0013208,6.38,7,Germany,online,2,76,0
TXN0013209,36.33,20,UK,online,2,350,0
TXN0013210,120.63,16,UK,mobile,2,321,0
TXN0013211,87.32,8,UK,online,0,269,0
TXN0013212,66.8,8,Spain,atm,4,117,0
TXN0013213,104.09,21,UK,online,3,68,0
TXN0013214,70.28,1,US,online,2,69,1
TXN0013215,70.81,12,US,online,2,180,0
TXN0013216,31.7,10,UK,pos,0,105,0
TXN0013217,15.22,16,Spain,atm,2,2342,0
TXN0013218,332.31,19,US,pos,1,1462,0
TXN0013219,585.56,11,Romania,atm,4,301,0
TXN0013220,435.46,12,UK,mobile,4,552,0
TXN0013221,20.37,23,Spain,online,3,515,0
TXN0013222,299.49,18,US,pos,1,281,0
TXN0013223,506.39,20,Spain,online,2,761,0
TXN0013224,263.06,12,Romania,pos,2,2,0
TXN0013225,6.29,9,Spain,online,0,568,0
TXN0013226,33.52,12,US,online,0,573,0
TXN0013227,83.6,17,Unknown,pos,3,247,0
TXN0013228,46.27,6,Spain,atm,1,348,0
TXN0013229,111.91,9,US,pos,3,1322,0
TXN0013230,10.4,2,France,online,1,523,0
TXN0013231,29.82,12,Romania,pos,4,977,0
TXN0013232,5.32,19,UK,online,0,391,0
TXN0013233,8.78,1,UK,pos,1,332,0
TXN0013234,,16,UK,atm,1,279,0
TXN0013235,139.93,21,Spain,online,0,34,0
TXN0013236,445.86,9,Romania,online,1,550,0
TXN0013237,144.74,16,UK,online,5,639,0
TXN0013238,140.57,23,Romania,atm,0,1008,1
TXN0013239,160.1,22,Germany,atm,3,1089,0
TXN0013240,71.08,9,US,mobile,0,100,0
TXN0013241,136.18,6,UK,online,3,422,0
TXN0013242,76.81,7,US,pos,6,513,0
TXN0013243,32.64,17,Unknown,atm,1,874,0
TXN0013244,359.39,17,UK,online,1,51,0
TXN0013245,2.82,16,France,online,4,758,0
TXN0013246,1772.08,10,Unknown,pos,3,269,0
TXN0013247,85.81,8,Spain,online,1,194,0
TXN0013248,132.31,14,Spain,online,1,175,0
TXN0013249,261.51,13,Spain,pos,2,1979,0
TXN0013250,215.16,17,Germany,pos,2,935,0
TXN0013251,7.36,12,Romania,atm,2,26,1
TXN0013252,86.71,10,Spain,pos,2,1427,0
TXN0013253,104.68,10,Unknown,mobile,2,62,0
TXN0013254,2.31,8,UK,pos,3,694,0
TXN0013255,116.54,9,UK,pos,2,141,0
TXN0013256,176.72,6,UK,online,2,176,0
TXN0013257,31.91,11,US,atm,1,194,0
TXN0013258,12.49,2,US,pos,5,1778,0
TXN0013259,25.03,8,Spain,pos,1,1717,0
TXN0013260,26.08,17,Spain,mobile,2,70,0
TXN0013261,380.91,10,Romania,online,2,197,0
TXN0013262,97.11,16,Spain,online,1,539,0
TXN0013263,68.28,17,Spain,online,4,222,0
TXN0013264,163.91,14,Spain,mobile,2,294,0
TXN0013265,100.82,22,UK,online,4,855,0
TXN0013266,83.78,1,France,mobile,1,361,0
TXN0013267,58.05,17,Germany,pos,5,102,0
TXN0013268,199.81,22,UK,online,0,10,1
TXN0013269,96.04,20,Spain,online,0,1002,0
TXN0013270,504.12,8,Spain,pos,2,584,0
TXN0013271,60.81,10,UK,pos,3,359,0
TXN0013272,192.82,8,France,online,2,16,1
TXN0013273,8.89,15,UK,online,2,65,0
TXN0013274,5.1,17,UK,mobile,3,662,0
TXN0013275,8.88,10,Spain,pos,0,680,0
TXN0013276,350.58,14,France,pos,0,616,0
TXN0013277,113.69,16,Unknown,online,3,615,0
TXN0013278,53.03,12,UK,pos,2,424,0
TXN0013279,12.19,20,US,pos,1,60,0
TXN0013280,7.39,18,Germany,atm,1,1567,0
TXN0013281,90.62,4,Nigeria,pos,3,200,0
TXN0013282,137.32,15,France,pos,0,551,0
TXN0013283,194.54,9,UK,online,1,694,0
TXN0013284,489.12,14,UK,online,3,474,0
TXN0013285,326.86,22,US,online,2,287,0
TXN0013286,14.05,20,Spain,online,0,369,0
TXN0013287,190.99,11,Unknown,pos,2,1032,0
TXN0013288,67.25,10,Spain,online,1,182,0
TXN0013289,70.45,9,France,pos,1,242,0
TXN0013290,1.29,14,Spain,pos,0,561,0
TXN0013291,144.42,7,Unknown,online,6,755,1
TXN0013292,96.06,14,UK,pos,2,35,0
TXN0013293,0.69,0,US,pos,1,232,0
TXN0013294,103.65,10,UK,online,1,971,0
TXN0013295,240.28,8,US,pos,3,1561,0
TXN0013296,227.62,22,UK,atm,0,571,0
TXN0013297,57.78,17,US,online,6,96,0
TXN0013298,235.48,11,Unknown,online,0,216,0
TXN0013299,83.06,6,UK,online,0,49,0
TXN0013300,89.24,13,Germany,pos,2,2553,0
TXN0013301,11.19,8,Romania,atm,0,655,0
TXN0013302,23.5,14,Germany,mobile,2,94,0
TXN0013303,57.47,19,Spain,pos,1,381,0
TXN0013304,379.06,15,Nigeria,pos,0,305,0
TXN0013305,100.69,15,UK,pos,0,176,0
TXN0013306,70.44,14,UK,online,5,82,0
TXN0013307,134.68,21,France,online,1,56,0
TXN0013308,186.67,21,France,atm,3,233,0
TXN0013309,85.43,13,Nigeria,pos,3,155,0
TXN0013310,116.89,10,Nigeria,pos,0,350,0
TXN0013311,3890.9,12,UK,pos,3,358,0
TXN0013312,91.92,8,Germany,online,2,681,0
TXN0013313,101.06,15,UK,online,4,273,0
TXN0013314,598.28,13,US,atm,1,49,0
TXN0013315,75.26,6,UK,online,2,63,0
TXN0013316,37.35,8,UK,online,4,366,0
TXN0013317,142.59,13,UK,online,3,55,0
TXN0013318,148.37,20,Spain,online,2,1392,0
TXN0013319,0.5,14,Nigeria,atm,6,87,0
TXN0013320,69.04,16,Spain,pos,2,167,0
TXN0013321,138.56,10,Spain,mobile,2,250,0
TXN0013322,23.83,14,Germany,online,2,445,0
TXN0013323,166.52,12,Spain,pos,4,1513,0
TXN0013324,60.82,16,Romania,online,0,719,1
TXN0013325,160.09,3,UK,online,5,194,0
TXN0013326,9.68,13,Romania,online,3,537,0
TXN0013327,466.98,10,Spain,online,0,834,0
TXN0013328,1.71,10,Nigeria,mobile,0,251,0
TXN0013329,174.3,22,US,online,1,45,0
TXN0013330,363.77,8,UK,online,2,30,0
TXN0013331,12.39,10,Spain,mobile,1,54,0
TXN0013332,183.25,13,Nigeria,pos,0,436,0
TXN0013333,1.53,20,Spain,online,2,8,0
TXN0013334,228.12,12,US,pos,3,703,0
TXN0013335,36.85,17,US,atm,2,135,0
TXN0013336,378.91,20,US,online,2,1696,0
TXN0013337,6.39,10,Spain,online,3,1213,0
TXN0013338,16.9,11,Spain,pos,0,224,0
TXN0013339,13.85,11,UK,pos,2,389,0
TXN0013340,254.81,19,Unknown,online,4,1099,0
TXN0013341,14.65,2,Romania,online,1,76,0
TXN0013342,331.6,10,US,mobile,3,29,0
TXN0013343,444.38,16,UK,pos,0,116,0
TXN0013344,81.64,14,UK,mobile,1,276,0
TXN0013345,24.66,12,UK,atm,5,460,0
TXN0013346,155.54,14,Spain,pos,2,1682,0
TXN0013347,123.02,8,UK,online,6,670,0
TXN0013348,100.93,12,Spain,online,5,91,0
TXN0013349,53.87,13,Unknown,online,1,85,0
TXN0013350,79.07,21,Spain,atm,4,350,0
TXN0013351,1504.18,9,UK,atm,1,34,0
TXN0013352,54.28,20,France,atm,3,130,0
TXN0013353,87.75,16,UK,atm,1,196,0
TXN0013354,289.2,1,Spain,online,3,1493,1
TXN0013355,122.4,17,US,atm,4,248,0
TXN0013356,131.24,2,US,online,3,9,0
TXN0013357,141.55,23,Nigeria,online,1,106,0
TXN0013358,124.39,20,Romania,mobile,2,648,0
TXN0013359,78.55,10,Spain,pos,3,1308,0
TXN0013360,47.15,9,UK,pos,0,637,0
TXN0013361,187.13,11,Unknown,online,0,781,0
TXN0013362,56.85,11,Romania,pos,3,266,1
TXN0013363,165.49,11,Spain,pos,1,556,0
TXN0013364,74.47,10,UK,pos,1,616,0
TXN0013365,22.19,15,UK,online,0,142,0
TXN0013366,128.89,8,Romania,online,2,555,0
TXN0013367,155.53,19,UK,online,2,802,0
TXN0013368,587.75,19,France,pos,2,168,0
TXN0013369,15.34,13,Germany,mobile,0,735,0
TXN0013370,537.98,19,Spain,online,2,482,0
TXN0013371,174.78,9,US,pos,1,874,0
TXN0013372,102.95,0,Spain,online,3,718,0
TXN0013373,171.04,15,Spain,online,0,604,0
TXN0013374,22.89,12,US,online,3,357,0
TXN0013375,62.16,14,Unknown,online,1,162,1
TXN0013376,162.55,21,Unknown,online,2,751,0
TXN0013377,5.81,22,Spain,mobile,3,1063,0
TXN0013378,113.14,15,France,online,1,991,0
TXN0013379,61.48,18,UK,atm,2,22,0
TXN0013380,4.78,6,Spain,online,3,328,0
TXN0013381,587.2,7,Romania,pos,2,702,0
TXN0013382,45.79,17,UK,mobile,1,265,0
TXN0013383,8.48,12,UK,online,0,4,0
TXN0013384,74.82,12,Spain,pos,2,144,0
TXN0013385,260.9,10,Romania,mobile,2,61,0
TXN0013386,161.3,15,Spain,atm,2,247,0
TXN0013387,16.96,8,Spain,pos,2,244,0
TXN0013388,315.69,15,UK,online,1,303,0
TXN0013389,10.9,8,UK,pos,6,572,0
TXN0013390,11.9,4,UK,atm,1,92,0
TXN0013391,24.32,10,UK,pos,2,40,0
TXN0013392,102.8,9,Unknown,pos,7,668,0
TXN0013393,140.65,20,,online,2,632,0
TXN0013394,72.19,3,Germany,pos,3,332,0
TXN0013395,448.07,8,Spain,online,2,348,0
TXN0013396,299.69,14,UK,online,5,41,0
TXN0013397,92.57,13,UK,online,4,238,0
TXN0013398,0.8,2,France,online,2,147,0
TXN0013399,4.83,0,,atm,3,4,1
TXN0013400,172.24,23,Spain,online,3,237,0
TXN0013401,16.14,16,Spain,online,0,142,0
TXN0013402,47.32,11,Germany,online,2,652,0
TXN0013403,14.76,13,France,online,6,150,0
TXN0013404,123.65,9,US,pos,2,1052,0
TXN0013405,36.46,11,Nigeria,mobile,2,341,0
TXN0013406,367.54,16,France,online,2,122,0
TXN0013407,118.48,20,Nigeria,pos,3,362,0
TXN0013408,30.26,8,UK,pos,2,373,0
TXN0013409,10.88,19,Spain,pos,1,341,0
TXN0013410,25.64,7,UK,pos,2,1434,0
TXN0013411,25.68,8,Spain,online,1,83,0
TXN0013412,129.09,2,US,atm,5,519,0
TXN0013413,260.0,7,US,pos,1,74,0
TXN0013414,42.1,21,Spain,pos,3,488,0
TXN0013415,89.97,12,Romania,atm,2,437,0
TXN0013416,145.95,5,Spain,pos,4,253,0
TXN0013417,97.41,22,Spain,online,1,605,0
TXN0013418,32.43,20,US,online,6,35,0
TXN0013419,100.54,18,Romania,pos,1,69,0
TXN0013420,325.23,21,UK,mobile,3,67,0
TXN0013421,78.04,8,France,pos,3,1504,0
TXN0013422,41.99,19,US,online,0,57,0
TXN0013423,38.98,16,Germany,online,3,181,0
TXN0013424,7.41,20,US,online,3,145,0
TXN0013425,4.62,18,UK,online,3,404,0
TXN0013426,60.08,11,Unknown,pos,1,1567,0
TXN0013427,330.08,18,France,online,3,238,0
TXN0013428,69.85,9,US,online,6,544,0
TXN0013429,203.5,10,UK,online,3,138,0
TXN0013430,65.56,6,Spain,pos,2,206,0
TXN0013431,304.66,21,Spain,online,2,58,0
TXN0013432,34.33,10,US,online,3,122,0
TXN0013433,87.19,13,US,atm,6,918,0
TXN0013434,133.47,11,Spain,online,3,187,0
TXN0013435,160.12,22,UK,pos,1,1004,0
TXN0013436,145.32,10,Nigeria,online,0,503,0
TXN0013437,56.55,18,Unknown,pos,1,325,0
TXN0013438,176.87,20,France,atm,1,229,0
TXN0013439,36.79,12,UK,pos,3,65,0
TXN0013440,143.9,11,Spain,online,0,38,0
TXN0013441,10.29,17,France,online,3,1106,0
TXN0013442,53.51,21,France,online,1,67,0
TXN0013443,19.55,18,UK,atm,4,487,0
TXN0013444,30.24,9,US,pos,2,467,0
TXN0013445,549.73,20,UK,pos,2,81,0
TXN0013446,225.56,11,Spain,pos,3,120,0
TXN0013447,103.38,14,US,pos,1,868,0
TXN0013448,38.11,19,UK,online,4,237,0
TXN0013449,62.99,8,Spain,atm,2,1067,0
TXN0013450,66.38,18,Spain,mobile,1,163,0
TXN0013451,51.66,15,Romania,pos,4,1054,0
TXN0013452,189.65,20,Spain,pos,0,84,0
TXN0013453,13.12,8,UK,mobile,4,211,0
TXN0013454,54.33,12,France,pos,2,275,0
TXN0013455,165.65,19,UK,pos,1,210,0
TXN0013456,274.07,0,UK,online,1,145,0
TXN0013457,15.2,6,Unknown,pos,2,357,1
TXN0013458,55.64,23,Romania,pos,1,92,0
TXN0013459,141.7,9,UK,atm,2,94,0
TXN0013460,225.18,23,UK,pos,5,170,0
TXN0013461,290.79,8,UK,mobile,1,208,0
TXN0013462,10.54,11,UK,online,2,634,0
TXN0013463,7.52,17,France,pos,1,47,0
TXN0013464,102.67,16,Nigeria,online,1,485,0
TXN0013465,137.18,14,Nigeria,atm,0,650,0
TXN0013466,48.2,14,Spain,pos,0,260,0
TXN0013467,144.7,19,France,online,2,11,0
TXN0013468,28.19,9,UK,online,3,11,1
TXN0013469,16.45,12,US,mobile,4,40,0
TXN0013470,80.05,7,US,atm,4,285,0
TXN0013471,72.04,15,Spain,pos,0,266,0
TXN0013472,67.39,9,Nigeria,atm,1,534,0
TXN0013473,44.64,10,France,online,1,202,0
TXN0013474,100.75,13,France,atm,3,2138,0
TXN0013475,515.71,1,UK,atm,4,89,0
TXN0013476,49.76,6,US,atm,1,103,0
TXN0013477,187.49,16,US,pos,6,1105,0
TXN0013478,9.57,12,Spain,pos,5,1,0
TXN0013479,19.25,20,Spain,pos,5,308,0
TXN0013480,18.56,16,Germany,atm,1,780,0
TXN0013481,275.38,0,US,pos,0,57,0
TXN0013482,70.05,15,Spain,pos,1,404,0
TXN0013483,25.85,6,Nigeria,online,1,36,1
TXN0013484,46.13,18,UK,mobile,2,68,0
TXN0013485,38.64,23,US,online,3,226,0
TXN0013486,51.36,14,Unknown,atm,2,583,1
TXN0013487,106.46,16,,pos,3,157,0
TXN0013488,99.82,9,Spain,mobile,1,271,0
TXN0013489,67.64,12,US,mobile,0,1031,0
TXN0013490,100.91,20,Spain,online,3,377,0
TXN0013491,157.97,8,Unknown,atm,2,37,0
TXN0013492,126.16,9,US,online,2,398,0
TXN0013493,1.97,12,US,online,1,98,0
TXN0013494,24.26,17,Nigeria,pos,1,25,0
TXN0013495,13.65,11,US,online,1,4,0
TXN0013496,119.58,21,Germany,online,3,115,0
TXN0013497,109.97,6,Unknown,online,1,31,0
TXN0013498,363.36,11,US,online,3,84,0
TXN0013499,138.21,17,US,mobile,1,143,0
TXN0013500,189.62,9,US,online,1,47,0
TXN0013501,,16,Unknown,online,2,209,0
TXN0013502,38.46,8,Spain,online,2,227,0
TXN0013503,397.03,3,Spain,online,1,429,0
TXN0013504,80.73,7,France,online,1,18,0
TXN0013505,2052.52,21,UK,online,5,375,0
TXN0013506,68.56,14,UK,online,1,163,0
TXN0013507,74.75,18,Spain,atm,3,630,0
TXN0013508,503.81,10,,online,2,118,0
TXN0013509,70.68,15,Nigeria,online,5,488,0
TXN0013510,10.05,13,US,atm,2,70,0
TXN0013511,61.99,22,UK,online,0,521,0
TXN0013512,1.75,17,US,pos,0,701,0
TXN0013513,142.21,17,Spain,atm,1,94,0
TXN0013514,171.87,2,Spain,online,3,324,0
TXN0013515,19.5,14,UK,online,1,1517,0
TXN0013516,102.15,13,UK,online,1,248,0
TXN0013517,101.77,21,Spain,atm,2,1498,0
TXN0013518,0.5,9,Romania,online,1,489,0
TXN0013519,145.78,9,Germany,pos,6,487,0
TXN0013520,21.7,12,US,pos,2,266,0
TXN0013521,5.22,9,Spain,pos,2,297,0
TXN0013522,6.48,7,Unknown,atm,4,196,0
TXN0013523,154.06,20,Spain,atm,3,1034,0
TXN0013524,210.47,14,US,mobile,1,737,0
TXN0013525,176.89,20,US,online,2,63,0
TXN0013526,112.34,19,Unknown,online,0,100,0
TXN0013527,111.29,9,Spain,pos,4,872,0
TXN0013528,113.29,14,Nigeria,atm,1,163,0
TXN0013529,80.8,6,France,atm,1,82,0
TXN0013530,111.06,21,UK,pos,2,529,0
TXN0013531,5.99,11,France,online,0,311,0
TXN0013532,104.22,11,UK,online,5,485,0
TXN0013533,106.03,10,UK,online,4,189,0
TXN0013534,21.88,12,UK,pos,1,335,0
TXN0013535,84.76,9,Germany,online,1,537,0
TXN0013536,63.77,11,Germany,pos,1,839,0
TXN0013537,104.93,18,Spain,mobile,1,318,0
TXN0013538,247.23,19,US,pos,2,242,0
TXN0013539,124.79,10,Nigeria,mobile,4,700,0
TXN0013540,10.57,13,Spain,pos,2,268,0
TXN0013541,46.5,20,Unknown,pos,4,463,0
TXN0013542,31.3,3,,pos,2,903,0
TXN0013543,63.6,20,Germany,mobile,0,155,0
TXN0013544,206.17,8,US,online,0,647,0
TXN0013545,113.64,16,France,atm,0,911,0
TXN0013546,107.93,14,France,online,4,229,0
TXN0013547,288.24,14,US,atm,2,185,0
TXN0013548,146.01,20,US,online,3,126,0
TXN0013549,270.67,6,Spain,online,1,2958,0
TXN0013550,102.38,11,UK,pos,1,598,0
TXN0013551,29.99,14,Spain,pos,0,198,0
TXN0013552,115.28,19,Nigeria,online,1,361,0
TXN0013553,199.87,8,France,atm,2,319,0
TXN0013554,69.77,18,Romania,online,1,51,0
TXN0013555,1.23,11,UK,pos,2,310,0
TXN0013556,130.06,8,Spain,mobile,4,129,0
TXN0013557,84.06,18,Spain,online,2,779,0
TXN0013558,68.29,6,Romania,atm,1,970,0
TXN0013559,44.17,13,US,pos,3,2,0
TXN0013560,110.88,4,US,online,3,817,0
TXN0013561,114.26,11,Germany,mobile,0,471,0
TXN0013562,42.62,15,Unknown,mobile,3,214,0
TXN0013563,18.54,14,Nigeria,online,4,845,0
TXN0013564,147.38,11,UK,pos,1,211,0
TXN0013565,95.99,12,Romania,pos,3,62,1
TXN0013566,21.95,9,Romania,pos,4,367,0
TXN0013567,351.77,12,France,mobile,3,588,0
TXN0013568,52.43,22,US,mobile,2,1320,0
TXN0013569,18.98,19,US,online,2,72,0
TXN0013570,63.21,7,US,online,2,1055,0
TXN0013571,91.39,1,UK,pos,2,225,0
TXN0013572,204.78,21,Spain,pos,1,19,0
TXN0013573,101.18,14,Spain,online,1,1236,0
TXN0013574,327.06,14,Spain,mobile,2,25,0
TXN0013575,311.97,18,France,atm,4,242,0
TXN0013576,46.03,10,US,online,1,184,0
TXN0013577,192.12,13,France,pos,0,381,0
TXN0013578,304.33,22,Spain,pos,2,537,0
TXN0013579,62.69,16,Spain,atm,1,495,0
TXN0013580,123.49,7,UK,mobile,1,292,0
TXN0013581,9.53,7,US,pos,2,168,0
TXN0013582,120.27,8,UK,pos,0,1247,0
TXN0013583,314.8,18,Spain,mobile,4,519,0
TXN0013584,103.6,10,Germany,pos,2,347,0
TXN0013585,102.13,1,Spain,online,2,346,0
TXN0013586,417.45,22,France,online,2,148,0
TXN0013587,139.27,8,UK,online,1,1389,0
TXN0013588,329.19,0,Romania,pos,2,1449,0
TXN0013589,255.65,9,UK,pos,1,5,0
TXN0013590,341.2,9,France,atm,1,34,0
TXN0013591,246.79,12,Unknown,online,3,1191,0
TXN0013592,22.88,21,UK,online,1,980,0
TXN0013593,375.64,20,UK,atm,3,154,0
TXN0013594,42.89,12,UK,online,3,302,0
TXN0013595,12.72,12,UK,atm,2,954,0
TXN0013596,267.2,14,Germany,online,6,1642,0
TXN0013597,58.34,9,UK,pos,0,383,0
TXN0013598,53.13,3,Unknown,online,0,103,0
TXN0013599,156.81,21,Germany,online,4,100,0
TXN0013600,20.35,8,Unknown,atm,3,135,0
TXN0013601,55.7,8,Spain,atm,0,167,0
TXN0013602,92.74,13,UK,online,0,874,0
TXN0013603,286.7,13,US,mobile,2,281,0
TXN0013604,528.07,0,US,pos,5,513,0
TXN0013605,23.39,7,UK,pos,2,1125,0
TXN0013606,25.82,11,Germany,atm,1,98,0
TXN0013607,26.51,16,UK,atm,0,744,0
TXN0013608,504.96,9,Romania,pos,2,191,0
TXN0013609,299.92,12,Spain,pos,5,386,0
TXN0013610,60.01,14,UK,pos,2,206,0
TXN0013611,27.62,20,Germany,pos,1,30,0
TXN0013612,11.42,10,Spain,pos,7,254,0
TXN0013613,151.26,7,US,pos,0,68,0
TXN0013614,143.32,13,Germany,online,2,123,0
TXN0013615,412.34,17,Spain,atm,0,598,0
TXN0013616,33.05,6,US,online,1,784,0
TXN0013617,171.72,12,UK,pos,1,50,0
TXN0013618,26.11,0,US,pos,0,135,1
TXN0013619,360.85,1,US,pos,0,314,0
TXN0013620,54.38,13,UK,online,2,762,0
TXN0013621,49.1,10,Spain,pos,1,1020,0
TXN0013622,60.71,19,US,atm,1,662,0
TXN0013623,53.3,15,Spain,online,2,2745,0
TXN0013624,142.65,12,Spain,pos,3,157,0
TXN0013625,123.55,12,UK,online,3,46,0
TXN0013626,426.3,13,France,pos,3,898,0
TXN0013627,11.12,2,France,online,2,344,0
TXN0013628,434.2,20,UK,atm,4,186,1
TXN0013629,55.59,23,US,online,0,573,0
TXN0013630,183.56,8,UK,online,2,62,0
TXN0013631,54.18,7,Romania,atm,3,947,0
TXN0013632,16.18,7,Germany,mobile,1,241,0
TXN0013633,24.03,16,US,online,5,100,0
TXN0013634,203.8,16,Unknown,pos,1,240,1
TXN0013635,14.42,19,Romania,pos,3,85,0
TXN0013636,5542.32,17,Germany,mobile,1,563,0
TXN0013637,228.55,12,Spain,pos,1,242,0
TXN0013638,123.7,15,UK,pos,3,193,0
TXN0013639,23.68,16,Nigeria,pos,4,562,1
TXN0013640,129.49,13,Germany,atm,2,383,0
TXN0013641,262.69,13,UK,pos,2,267,0
TXN0013642,125.16,16,UK,online,3,144,0
TXN0013643,38.25,14,Nigeria,atm,3,106,0
TXN0013644,34.44,16,UK,online,1,563,0
TXN0013645,18.89,15,US,mobile,2,582,0
TXN0013646,282.79,17,UK,online,3,202,0
TXN0013647,206.87,16,US,mobile,6,2569,0
TXN0013648,84.01,13,Romania,pos,2,544,0
TXN0013649,71.18,16,US,atm,1,307,0
TXN0013650,134.38,12,France,mobile,2,778,0
TXN0013651,40.96,9,UK,pos,0,861,0
TXN0013652,40.34,0,Romania,atm,1,140,0
TXN0013653,27.17,14,Spain,online,5,408,0
TXN0013654,14.35,15,France,online,0,525,0
TXN0013655,6.46,22,Germany,online,1,387,0
TXN0013656,400.84,11,US,online,1,45,0
TXN0013657,25.73,11,US,pos,4,236,0
TXN0013658,16.74,8,UK,pos,2,425,0
TXN0013659,269.37,5,US,online,2,302,0
TXN0013660,254.0,18,Romania,pos,1,84,0
TXN0013661,32.92,9,US,atm,3,50,0
TXN0013662,66.4,15,France,online,3,1138,0
TXN0013663,192.68,16,Unknown,atm,1,203,0
TXN0013664,10.3,13,Spain,online,2,38,0
TXN0013665,59.02,20,Romania,online,2,22,1
TXN0013666,77.39,12,Spain,atm,1,266,0
TXN0013667,239.83,10,Spain,atm,2,228,0
TXN0013668,118.13,20,Spain,online,4,949,0
TXN0013669,321.12,20,UK,online,3,5,0
TXN0013670,1365.33,8,UK,mobile,1,471,0
TXN0013671,42.83,1,Germany,mobile,0,435,0
TXN0013672,79.56,6,UK,pos,4,423,0
TXN0013673,396.3,10,France,atm,1,703,0
TXN0013674,48.9,22,US,online,2,175,0
TXN0013675,212.96,14,Spain,online,1,383,0
TXN0013676,37.17,11,UK,mobile,4,778,0
TXN0013677,23.78,20,UK,pos,5,450,0
TXN0013678,227.95,12,Unknown,online,1,447,1
TXN0013679,116.03,10,Germany,pos,2,399,0
TXN0013680,220.44,22,Germany,pos,1,3,0
TXN0013681,192.15,19,UK,online,5,977,0
TXN0013682,406.6,19,Spain,atm,2,1436,0
TXN0013683,52.86,13,Unknown,online,2,328,0
TXN0013684,67.19,18,UK,online,2,308,0
TXN0013685,54.39,8,UK,online,0,317,0
TXN0013686,145.84,14,Unknown,pos,1,295,0
TXN0013687,242.13,23,Germany,atm,3,863,0
TXN0013688,1.29,10,UK,pos,4,1079,0
TXN0013689,55.71,18,UK,online,2,129,0
TXN0013690,128.97,13,Romania,online,3,2532,0
TXN0013691,102.95,2,France,online,0,565,0
TXN0013692,472.87,18,Unknown,online,0,56,0
TXN0013693,17.99,8,UK,pos,5,517,0
TXN0013694,422.55,15,Nigeria,pos,1,251,0
TXN0013695,380.07,6,US,online,0,481,0
TXN0013696,9.04,22,Spain,online,1,277,0
TXN0013697,339.93,10,Romania,online,1,433,1
TXN0013698,296.54,9,US,online,1,182,0
TXN0013699,72.8,7,Spain,online,3,807,0
TXN0013700,90.46,22,France,online,1,137,0
TXN0013701,232.55,17,Unknown,online,4,1782,0
TXN0013702,65.81,17,US,pos,0,513,0
TXN0013703,85.43,13,France,pos,2,1397,0
TXN0013704,17.43,13,Romania,online,1,241,0
TXN0013705,388.11,6,UK,online,0,227,1
TXN0013706,2765.57,14,Spain,pos,2,295,0
TXN0013707,113.03,9,Spain,online,3,687,0
TXN0013708,7.64,23,UK,online,2,224,0
TXN0013709,37.19,18,Spain,pos,3,50,0
TXN0013710,152.19,12,UK,pos,1,343,0
TXN0013711,5566.12,7,UK,online,2,562,0
TXN0013712,2.35,18,Spain,pos,1,62,0
TXN0013713,554.03,7,Spain,pos,2,594,0
TXN0013714,1.35,8,France,online,3,1004,1
TXN0013715,100.83,8,UK,online,3,392,0
TXN0013716,1.31,14,,online,1,10,0
TXN0013717,1550.94,18,US,online,3,1197,0
TXN0013718,41.34,10,Spain,online,2,1241,0
TXN0013719,118.67,6,US,mobile,3,1078,0
TXN0013720,311.22,12,Germany,pos,1,1470,0
TXN0013721,2128.97,17,UK,mobile,3,718,0
TXN0013722,90.57,8,UK,online,2,229,0
TXN0013723,155.66,8,Romania,mobile,2,540,0
TXN0013724,336.46,22,Spain,pos,2,1607,0
TXN0013725,12.9,22,Germany,online,2,118,0
TXN0013726,262.2,23,France,atm,5,136,0
TXN0013727,1600.13,19,Unknown,pos,1,151,0
TXN0013728,96.44,8,Unknown,online,1,1121,0
TXN0013729,38.03,8,Spain,pos,2,927,0
TXN0013730,278.18,10,Spain,pos,3,305,0
TXN0013731,1.18,10,US,online,1,59,0
TXN0013732,192.67,22,Spain,pos,3,81,0
TXN0013733,93.34,18,Unknown,online,0,125,0
TXN0013734,57.84,17,UK,pos,2,2494,0
TXN0013735,109.79,8,France,online,2,1685,0
TXN0013736,10846.29,21,UK,pos,1,253,0
